order_id,order_date,city,category,product,unit_price,quantity,discount,payment_method,customer_type,rating
ORD-11304,2025-10-26,الرياض,ملابس,قميص قطني,79,1,0,بطاقة,عائد,3
ORD-11305,2025-10-26,الرياض,المنزل,وسادة طبية,119,2,0,الدفع عند الاستلام,جديد,4
ORD-11306,2025-10-26,الرياض,إلكترونيات,لوحة مفاتيح,129,3,0,محفظة إلكترونية,جديد,
ORD-11307,2025-10-27,الرياض,إلكترونيات,لوحة مفاتيح,129,3,0,محفظة إلكترونية,جديد,5
ORD-11308,2025-10-27,جدة,ملابس,حذاء رياضي,249,1,0.05,الدفع عند الاستلام,جديد,4
ORD-11309,2025-10-27,المدينة,كتب,رواية,45,1,0.1,بطاقة,عائد,
ORD-11310,2025-10-27,المدينة,ملابس,حذاء رياضي,249,1,0.1,بطاقة,عائد,
ORD-11311,2025-10-27,الرياض,ملابس,حذاء رياضي,249,2,0,محفظة إلكترونية,عائد,4
ORD-11312,2025-10-28,الرياض,ملابس,حذاء رياضي,249,1,0,بطاقة,جديد,4
ORD-11313,2025-10-29,المدينة,كتب,رواية,45,2,0.05,محفظة إلكترونية,عائد,2
ORD-11314,2025-10-29,جدة,ملابس,حذاء رياضي,249,1,0.05,بطاقة,جديد,5
ORD-11315,2025-10-29,جدة,كتب,رواية,45,1,0,تحويل بنكي,عائد,4
ORD-11316,2025-10-29,الدمام,إلكترونيات,لوحة مفاتيح,129,2,0,تحويل بنكي,جديد,5
ORD-11317,2025-10-30,مكة,المنزل,مصباح مكتب,89,1,0.05,محفظة إلكترونية,جديد,4
ORD-11318,2025-10-30,الرياض,أغذية,تمر فاخر,95,2,0.1,الدفع عند الاستلام,جديد,5
ORD-11319,2025-10-30,جدة,أغذية,قهوة مختصة,65,2,0,محفظة إلكترونية,جديد,3
ORD-11320,2025-10-30,الدمام,المنزل,وسادة طبية,119,1,0.1,الدفع عند الاستلام,جديد,2
ORD-11321,2025-10-30,الرياض,ملابس,جاكيت,199,3,0,بطاقة,عائد,5
ORD-11322,2025-10-30,جدة,إلكترونيات,لوحة مفاتيح,129,2,0,تحويل بنكي,عائد,5
ORD-11323,2025-10-30,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0.2,بطاقة,عائد,4
ORD-11324,2025-10-30,المدينة,كتب,رواية,45,1,0.05,بطاقة,جديد,
ORD-11325,2025-10-31,أبها,المنزل,وسادة طبية,119,1,0,الدفع عند الاستلام,عائد,4
ORD-11326,2025-10-31,المدينة,المنزل,مصباح مكتب,89,1,0.05,بطاقة,جديد,3
ORD-11327,2025-10-31,مكة,ملابس,حذاء رياضي,249,1,0.1,بطاقة,عائد,3
ORD-11328,2025-10-31,الدمام,المنزل,وسادة طبية,119,1,0,محفظة إلكترونية,عائد,5
ORD-11329,2025-10-31,الدمام,إلكترونيات,سماعة لاسلكية,149,1,0,بطاقة,جديد,4
ORD-11330,2025-10-31,الرياض,أغذية,تمر فاخر,95,3,0,بطاقة,جديد,5
ORD-11331,2025-10-31,الرياض,إلكترونيات,لوحة مفاتيح,129,3,0,محفظة إلكترونية,عائد,5
ORD-11332,2025-10-31,الدمام,المنزل,مصباح مكتب,89,1,0,بطاقة,جديد,5
ORD-11333,2025-10-31,جدة,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,5
ORD-11334,2025-10-31,مكة,ملابس,جاكيت,199,1,0,بطاقة,جديد,5
ORD-11335,2025-11-01,أبها,المنزل,مصباح مكتب,89,1,0.1,الدفع عند الاستلام,جديد,4
ORD-11336,2025-11-01,مكة,إلكترونيات,سماعة لاسلكية,149,2,0,تحويل بنكي,عائد,4
ORD-11337,2025-11-01,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0.05,محفظة إلكترونية,جديد,5
ORD-11338,2025-11-01,جدة,ملابس,حذاء رياضي,249,1,0,الدفع عند الاستلام,جديد,3
ORD-11339,2025-11-01,الرياض,أغذية,تمر فاخر,95,2,0,بطاقة,عائد,5
ORD-11340,2025-11-01,جدة,أغذية,عسل سدر,180,5,0.05,محفظة إلكترونية,جديد,4
ORD-11341,2025-11-02,مكة,كتب,كتاب برمجة,120,2,0.05,محفظة إلكترونية,عائد,4
ORD-11342,2025-11-02,جدة,إلكترونيات,لوحة مفاتيح,129,1,0.05,بطاقة,جديد,5
ORD-11343,2025-11-02,الرياض,أغذية,عسل سدر,180,3,0.1,بطاقة,عائد,
ORD-11344,2025-11-02,الرياض,ملابس,حذاء رياضي,249,1,0.05,الدفع عند الاستلام,عائد,3
ORD-11345,2025-11-02,الرياض,ملابس,حذاء رياضي,249,2,0.05,تحويل بنكي,جديد,5
ORD-11346,2025-11-02,جدة,إلكترونيات,ساعة ذكية,399,2,0.05,تحويل بنكي,عائد,
ORD-11347,2025-11-02,جدة,كتب,كتاب برمجة,120,3,0,تحويل بنكي,عائد,4
ORD-11348,2025-11-02,مكة,المنزل,طقم أواني,299,1,0.1,تحويل بنكي,جديد,
ORD-11349,2025-11-03,الرياض,أغذية,تمر فاخر,95,3,0.1,محفظة إلكترونية,جديد,4
ORD-11350,2025-11-03,الرياض,المنزل,طقم أواني,299,1,0,محفظة إلكترونية,عائد,
ORD-11351,2025-11-03,أبها,أغذية,قهوة مختصة,65,2,0,بطاقة,عائد,5
ORD-11352,2025-11-03,المدينة,إلكترونيات,شاحن سريع,59,3,0.05,تحويل بنكي,عائد,3
ORD-11353,2025-11-03,أبها,إلكترونيات,سماعة لاسلكية,149,1,0.05,بطاقة,جديد,4
ORD-11354,2025-11-03,الرياض,ملابس,حذاء رياضي,249,3,0.2,بطاقة,جديد,4
ORD-11355,2025-11-03,الرياض,إلكترونيات,سماعة لاسلكية,149,2,0.1,محفظة إلكترونية,عائد,5
ORD-11356,2025-11-04,أبها,ملابس,حذاء رياضي,249,1,0.05,الدفع عند الاستلام,عائد,5
ORD-11357,2025-11-04,مكة,كتب,كتاب برمجة,120,2,0.1,محفظة إلكترونية,جديد,5
ORD-11358,2025-11-04,جدة,إلكترونيات,سماعة لاسلكية,149,2,0.1,بطاقة,عائد,5
ORD-11359,2025-11-04,الرياض,إلكترونيات,ساعة ذكية,399,2,0,تحويل بنكي,جديد,5
ORD-11360,2025-11-04,الرياض,إلكترونيات,شاحن سريع,59,4,0.1,بطاقة,جديد,5
ORD-11361,2025-11-04,المدينة,أغذية,تمر فاخر,95,4,0.05,بطاقة,جديد,1
ORD-11362,2025-11-04,الرياض,إلكترونيات,لوحة مفاتيح,129,3,0.1,الدفع عند الاستلام,عائد,1
ORD-11363,2025-11-05,المدينة,المنزل,مصباح مكتب,89,3,0.2,محفظة إلكترونية,جديد,5
ORD-11364,2025-11-05,الرياض,إلكترونيات,سماعة لاسلكية,149,1,0.05,محفظة إلكترونية,جديد,3
ORD-11365,2025-11-05,الرياض,أغذية,عسل سدر,180,1,0.1,بطاقة,جديد,5
ORD-11366,2025-11-05,المدينة,إلكترونيات,ساعة ذكية,399,1,0,الدفع عند الاستلام,عائد,2
ORD-11367,2025-11-05,مكة,ملابس,حذاء رياضي,249,1,0,محفظة إلكترونية,جديد,5
ORD-11368,2025-11-05,الرياض,ملابس,قميص قطني,79,2,0.2,تحويل بنكي,عائد,5
ORD-11369,2025-11-06,الدمام,ملابس,جاكيت,199,4,0,الدفع عند الاستلام,جديد,5
ORD-11370,2025-11-06,المدينة,المنزل,مصباح مكتب,89,2,0.1,بطاقة,عائد,5
ORD-11371,2025-11-06,الرياض,كتب,رواية,45,2,0,بطاقة,عائد,1
ORD-11372,2025-11-06,الرياض,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,جديد,3
ORD-11373,2025-11-06,مكة,إلكترونيات,ساعة ذكية,399,1,0.2,بطاقة,جديد,5
ORD-11374,2025-11-06,الدمام,أغذية,عسل سدر,180,2,0.05,محفظة إلكترونية,جديد,5
ORD-11375,2025-11-06,الرياض,أغذية,قهوة مختصة,65,3,0,بطاقة,جديد,4
ORD-11376,2025-11-07,جدة,كتب,كتاب برمجة,120,2,0.1,بطاقة,عائد,5
ORD-11377,2025-11-07,جدة,ملابس,حذاء رياضي,249,1,0.2,تحويل بنكي,جديد,4
ORD-11378,2025-11-07,أبها,إلكترونيات,شاحن سريع,59,1,0,الدفع عند الاستلام,عائد,3
ORD-11379,2025-11-07,الرياض,ملابس,جاكيت,199,1,0.2,محفظة إلكترونية,جديد,5
ORD-11380,2025-11-07,مكة,أغذية,عسل سدر,180,4,0.2,محفظة إلكترونية,جديد,5
ORD-11381,2025-11-07,جدة,المنزل,مصباح مكتب,89,1,0,محفظة إلكترونية,عائد,4
ORD-11382,2025-11-07,الدمام,إلكترونيات,سماعة لاسلكية,149,1,0.05,بطاقة,عائد,3
ORD-11383,2025-11-07,جدة,إلكترونيات,لوحة مفاتيح,129,2,0.2,بطاقة,عائد,3
ORD-11384,2025-11-07,الدمام,المنزل,طقم أواني,299,1,0.1,بطاقة,جديد,3
ORD-11385,2025-11-08,الرياض,إلكترونيات,شاحن سريع,59,2,0.05,بطاقة,جديد,5
ORD-11386,2025-11-08,الرياض,إلكترونيات,ساعة ذكية,399,1,0,محفظة إلكترونية,عائد,5
ORD-11387,2025-11-08,جدة,إلكترونيات,سماعة لاسلكية,149,1,0.05,تحويل بنكي,عائد,4
ORD-11388,2025-11-08,مكة,ملابس,جاكيت,199,3,0,تحويل بنكي,جديد,5
ORD-11389,2025-11-08,أبها,ملابس,حذاء رياضي,249,1,0.2,تحويل بنكي,جديد,3
ORD-11390,2025-11-08,الدمام,ملابس,حذاء رياضي,249,1,0,بطاقة,عائد,1
ORD-11391,2025-11-08,أبها,كتب,كتاب برمجة,120,1,0.05,بطاقة,عائد,
ORD-11392,2025-11-09,أبها,أغذية,تمر فاخر,95,2,0.1,بطاقة,عائد,5
ORD-11393,2025-11-09,الرياض,أغذية,قهوة مختصة,65,1,0,محفظة إلكترونية,عائد,5
ORD-11394,2025-11-09,الرياض,إلكترونيات,سماعة لاسلكية,149,4,0,محفظة إلكترونية,عائد,
ORD-11395,2025-11-09,جدة,أغذية,تمر فاخر,95,1,0.2,الدفع عند الاستلام,عائد,5
ORD-11396,2025-11-09,الرياض,أغذية,عسل سدر,180,1,0.05,بطاقة,جديد,
ORD-11397,2025-11-10,المدينة,إلكترونيات,شاحن سريع,59,3,0,محفظة إلكترونية,جديد,5
ORD-11398,2025-11-10,أبها,إلكترونيات,لوحة مفاتيح,129,3,0.05,محفظة إلكترونية,جديد,5
ORD-11399,2025-11-10,جدة,ملابس,جاكيت,199,2,0.1,محفظة إلكترونية,عائد,5
ORD-11400,2025-11-10,أبها,إلكترونيات,ساعة ذكية,399,2,0.2,الدفع عند الاستلام,عائد,4
ORD-11401,2025-11-10,أبها,كتب,كتاب برمجة,120,1,0.2,محفظة إلكترونية,جديد,3
ORD-11402,2025-11-11,المدينة,إلكترونيات,لوحة مفاتيح,129,2,0,تحويل بنكي,جديد,5
ORD-11403,2025-11-11,الرياض,ملابس,قميص قطني,79,4,0.1,محفظة إلكترونية,جديد,4
ORD-11404,2025-11-11,أبها,ملابس,قميص قطني,79,1,0,محفظة إلكترونية,جديد,5
ORD-11405,2025-11-11,جدة,إلكترونيات,ساعة ذكية,399,2,0.05,محفظة إلكترونية,عائد,3
ORD-11406,2025-11-11,جدة,إلكترونيات,سماعة لاسلكية,149,1,0.05,الدفع عند الاستلام,جديد,4
ORD-11407,2025-11-11,الرياض,المنزل,وسادة طبية,119,2,0.1,بطاقة,جديد,1
ORD-11408,2025-11-12,جدة,كتب,كتاب برمجة,120,1,0.2,تحويل بنكي,جديد,5
ORD-11409,2025-11-12,المدينة,إلكترونيات,ساعة ذكية,399,2,0.2,تحويل بنكي,جديد,5
ORD-11410,2025-11-12,الدمام,المنزل,مصباح مكتب,89,1,0.05,تحويل بنكي,عائد,4
ORD-11411,2025-11-12,جدة,إلكترونيات,شاحن سريع,59,4,0.2,بطاقة,عائد,3
ORD-11412,2025-11-12,جدة,المنزل,طقم أواني,299,1,0.05,بطاقة,عائد,5
ORD-11413,2025-11-13,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0.1,الدفع عند الاستلام,جديد,5
ORD-11414,2025-11-13,جدة,ملابس,قميص قطني,79,1,0.1,محفظة إلكترونية,عائد,
ORD-11415,2025-11-13,مكة,إلكترونيات,شاحن سريع,59,3,0.2,تحويل بنكي,جديد,2
ORD-11416,2025-11-13,مكة,إلكترونيات,شاحن سريع,59,1,0.1,محفظة إلكترونية,جديد,5
ORD-11417,2025-11-13,الرياض,أغذية,تمر فاخر,95,2,0.05,بطاقة,جديد,5
ORD-11418,2025-11-13,جدة,أغذية,قهوة مختصة,65,1,0.1,بطاقة,جديد,4
ORD-11419,2025-11-13,جدة,إلكترونيات,لوحة مفاتيح,129,2,0.05,محفظة إلكترونية,عائد,3
ORD-11420,2025-11-13,الرياض,إلكترونيات,شاحن سريع,59,1,0,محفظة إلكترونية,جديد,4
ORD-11421,2025-11-14,مكة,ملابس,حذاء رياضي,249,2,0,بطاقة,عائد,2
ORD-11422,2025-11-14,الرياض,إلكترونيات,شاحن سريع,59,4,0.1,بطاقة,جديد,4
ORD-11423,2025-11-14,جدة,إلكترونيات,سماعة لاسلكية,149,3,0.05,محفظة إلكترونية,عائد,1
ORD-11424,2025-11-14,المدينة,إلكترونيات,سماعة لاسلكية,149,2,0.2,بطاقة,جديد,5
ORD-11425,2025-11-14,أبها,المنزل,مصباح مكتب,89,1,0.1,بطاقة,جديد,5
ORD-11426,2025-11-14,المدينة,أغذية,قهوة مختصة,65,2,0,بطاقة,عائد,4
ORD-11427,2025-11-14,المدينة,إلكترونيات,لوحة مفاتيح,129,3,0.1,محفظة إلكترونية,عائد,4
ORD-11428,2025-11-14,الدمام,إلكترونيات,لوحة مفاتيح,129,1,0.1,بطاقة,عائد,5
ORD-11429,2025-11-14,المدينة,أغذية,عسل سدر,180,2,0,بطاقة,عائد,5
ORD-11430,2025-11-15,الدمام,إلكترونيات,شاحن سريع,59,1,0.05,الدفع عند الاستلام,عائد,2
ORD-11431,2025-11-15,الرياض,المنزل,وسادة طبية,119,1,0.1,محفظة إلكترونية,جديد,2
ORD-11432,2025-11-15,الرياض,أغذية,عسل سدر,180,2,0.1,محفظة إلكترونية,جديد,4
ORD-11433,2025-11-15,جدة,إلكترونيات,سماعة لاسلكية,149,2,0,الدفع عند الاستلام,عائد,3
ORD-11434,2025-11-15,أبها,المنزل,طقم أواني,299,1,0.05,الدفع عند الاستلام,جديد,5
ORD-11435,2025-11-16,الدمام,أغذية,تمر فاخر,95,1,0.1,تحويل بنكي,عائد,5
ORD-11436,2025-11-16,جدة,كتب,كتاب برمجة,120,3,0,بطاقة,جديد,
ORD-11437,2025-11-16,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0.2,الدفع عند الاستلام,جديد,5
ORD-11438,2025-11-16,مكة,إلكترونيات,شاحن سريع,59,3,0.05,بطاقة,عائد,5
ORD-11439,2025-11-16,المدينة,إلكترونيات,لوحة مفاتيح,129,1,0,محفظة إلكترونية,جديد,5
ORD-11440,2025-11-16,الرياض,إلكترونيات,شاحن سريع,59,1,0.1,الدفع عند الاستلام,جديد,4
ORD-11441,2025-11-17,الرياض,إلكترونيات,لوحة مفاتيح,129,2,0.05,بطاقة,جديد,4
ORD-11442,2025-11-17,مكة,المنزل,مصباح مكتب,89,1,0,محفظة إلكترونية,عائد,2
ORD-11443,2025-11-17,مكة,أغذية,تمر فاخر,95,3,0.2,بطاقة,جديد,5
ORD-11444,2025-11-17,الرياض,المنزل,طقم أواني,299,3,0,محفظة إلكترونية,عائد,1
ORD-11445,2025-11-17,الرياض,كتب,كتاب برمجة,120,3,0.1,محفظة إلكترونية,جديد,4
ORD-11446,2025-11-17,مكة,المنزل,وسادة طبية,119,1,0.1,بطاقة,جديد,5
ORD-11447,2025-11-17,جدة,أغذية,قهوة مختصة,65,2,0.1,محفظة إلكترونية,عائد,5
ORD-11448,2025-11-17,مكة,المنزل,مصباح مكتب,89,2,0.05,بطاقة,جديد,1
ORD-11449,2025-11-18,جدة,إلكترونيات,لوحة مفاتيح,129,1,0.1,الدفع عند الاستلام,عائد,5
ORD-11450,2025-11-18,الدمام,ملابس,جاكيت,199,1,0,تحويل بنكي,جديد,5
ORD-11451,2025-11-18,مكة,إلكترونيات,ساعة ذكية,399,2,0.2,بطاقة,عائد,5
ORD-11452,2025-11-18,المدينة,إلكترونيات,شاحن سريع,59,4,0,الدفع عند الاستلام,جديد,5
ORD-11453,2025-11-18,الرياض,إلكترونيات,سماعة لاسلكية,149,1,0.1,الدفع عند الاستلام,جديد,5
ORD-11454,2025-11-19,جدة,أغذية,قهوة مختصة,65,3,0.1,محفظة إلكترونية,جديد,5
ORD-11455,2025-11-19,الرياض,ملابس,جاكيت,199,1,0,الدفع عند الاستلام,عائد,
ORD-11456,2025-11-19,الرياض,ملابس,جاكيت,199,1,0,محفظة إلكترونية,عائد,4
ORD-11457,2025-11-19,المدينة,أغذية,قهوة مختصة,65,1,0,بطاقة,عائد,4
ORD-11458,2025-11-19,الرياض,إلكترونيات,سماعة لاسلكية,149,3,0,الدفع عند الاستلام,عائد,4
ORD-11459,2025-11-19,مكة,إلكترونيات,ساعة ذكية,399,2,0.1,تحويل بنكي,عائد,
ORD-11460,2025-11-20,جدة,أغذية,عسل سدر,180,3,0.05,بطاقة,جديد,3
ORD-11461,2025-11-20,الدمام,أغذية,عسل سدر,180,2,0,بطاقة,عائد,4
ORD-11462,2025-11-20,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0,الدفع عند الاستلام,جديد,5
ORD-11463,2025-11-20,الرياض,أغذية,عسل سدر,180,3,0,بطاقة,جديد,5
ORD-11464,2025-11-20,مكة,إلكترونيات,سماعة لاسلكية,149,2,0.2,الدفع عند الاستلام,عائد,5
ORD-11465,2025-11-20,جدة,إلكترونيات,لوحة مفاتيح,129,2,0.05,الدفع عند الاستلام,جديد,3
ORD-11466,2025-11-20,الرياض,ملابس,جاكيت,199,1,0,الدفع عند الاستلام,عائد,5
ORD-11467,2025-11-20,الرياض,أغذية,عسل سدر,180,2,0.1,بطاقة,جديد,
ORD-11468,2025-11-21,أبها,ملابس,جاكيت,199,1,0.2,بطاقة,عائد,5
ORD-11469,2025-11-21,مكة,ملابس,قميص قطني,79,1,0.05,بطاقة,عائد,5
ORD-11470,2025-11-21,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0.1,بطاقة,جديد,5
ORD-11471,2025-11-21,الدمام,إلكترونيات,ساعة ذكية,399,2,0.05,محفظة إلكترونية,جديد,5
ORD-11472,2025-11-21,الرياض,أغذية,تمر فاخر,95,2,0.1,تحويل بنكي,عائد,3
ORD-11473,2025-11-21,أبها,ملابس,قميص قطني,79,2,0.05,بطاقة,عائد,3
ORD-11474,2025-11-21,الرياض,كتب,رواية,45,1,0,بطاقة,عائد,2
ORD-11475,2025-11-21,مكة,المنزل,وسادة طبية,119,1,0.2,بطاقة,عائد,4
ORD-11476,2025-11-22,الرياض,أغذية,قهوة مختصة,65,3,0.1,بطاقة,عائد,4
ORD-11477,2025-11-22,الرياض,كتب,كتاب برمجة,120,2,0,محفظة إلكترونية,جديد,3
ORD-11478,2025-11-22,الرياض,المنزل,وسادة طبية,119,3,0.2,بطاقة,جديد,2
ORD-11479,2025-11-22,الرياض,إلكترونيات,ساعة ذكية,399,2,0.1,تحويل بنكي,عائد,4
ORD-11480,2025-11-22,مكة,كتب,رواية,45,1,0.2,محفظة إلكترونية,جديد,3
ORD-11481,2025-11-22,جدة,كتب,رواية,45,1,0.1,محفظة إلكترونية,جديد,5
ORD-11482,2025-11-22,الرياض,إلكترونيات,لوحة مفاتيح,129,2,0.2,تحويل بنكي,جديد,4
ORD-11483,2025-11-23,جدة,كتب,كتاب برمجة,120,1,0.1,بطاقة,عائد,5
ORD-11484,2025-11-23,الرياض,المنزل,وسادة طبية,119,2,0,محفظة إلكترونية,جديد,4
ORD-11485,2025-11-23,الرياض,إلكترونيات,شاحن سريع,59,1,0.05,الدفع عند الاستلام,جديد,5
ORD-11486,2025-11-23,الرياض,المنزل,وسادة طبية,119,1,0,الدفع عند الاستلام,جديد,4
ORD-11487,2025-11-23,الدمام,كتب,كتاب برمجة,120,1,0.05,محفظة إلكترونية,جديد,5
ORD-11488,2025-11-23,جدة,كتب,كتاب برمجة,120,1,0,بطاقة,جديد,2
ORD-11489,2025-11-23,الرياض,إلكترونيات,لوحة مفاتيح,129,4,0,بطاقة,جديد,5
ORD-11490,2025-11-24,الرياض,إلكترونيات,لوحة مفاتيح,129,2,0,الدفع عند الاستلام,عائد,2
ORD-11491,2025-11-24,أبها,إلكترونيات,شاحن سريع,59,1,0.05,بطاقة,جديد,5
ORD-11492,2025-11-24,جدة,المنزل,وسادة طبية,119,1,0,الدفع عند الاستلام,عائد,4
ORD-11493,2025-11-24,الرياض,كتب,رواية,45,1,0.1,تحويل بنكي,جديد,5
ORD-11494,2025-11-24,الدمام,المنزل,مصباح مكتب,89,1,0,تحويل بنكي,عائد,2
ORD-11495,2025-11-24,المدينة,إلكترونيات,سماعة لاسلكية,149,1,0.05,الدفع عند الاستلام,عائد,5
ORD-11496,2025-11-24,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0.05,بطاقة,عائد,5
ORD-11497,2025-11-24,جدة,إلكترونيات,ساعة ذكية,399,3,0.1,بطاقة,عائد,4
ORD-11498,2025-11-24,أبها,المنزل,مصباح مكتب,89,1,0.1,بطاقة,عائد,4
ORD-11499,2025-11-25,المدينة,أغذية,تمر فاخر,95,2,0,الدفع عند الاستلام,عائد,4
ORD-11500,2025-11-25,جدة,كتب,رواية,45,1,0.05,بطاقة,جديد,4
ORD-11501,2025-11-25,الدمام,إلكترونيات,سماعة لاسلكية,149,2,0.2,محفظة إلكترونية,عائد,3
ORD-11502,2025-11-25,الرياض,ملابس,قميص قطني,79,2,0.1,محفظة إلكترونية,عائد,3
ORD-11503,2025-11-25,أبها,كتب,كتاب برمجة,120,1,0.1,محفظة إلكترونية,عائد,5
ORD-11504,2025-11-25,مكة,إلكترونيات,ساعة ذكية,399,1,0,الدفع عند الاستلام,عائد,5
ORD-11505,2025-11-25,الرياض,أغذية,عسل سدر,180,1,0.1,بطاقة,جديد,2
ORD-11506,2025-11-25,الرياض,إلكترونيات,ساعة ذكية,399,3,0.2,بطاقة,جديد,4
ORD-11507,2025-11-25,المدينة,ملابس,حذاء رياضي,249,2,0.1,بطاقة,جديد,5
ORD-11508,2025-11-26,جدة,إلكترونيات,لوحة مفاتيح,129,2,0,تحويل بنكي,عائد,4
ORD-11509,2025-11-26,جدة,ملابس,حذاء رياضي,249,2,0,بطاقة,جديد,3
ORD-11510,2025-11-26,جدة,المنزل,مصباح مكتب,89,1,0.1,محفظة إلكترونية,جديد,4
ORD-11511,2025-11-26,الرياض,إلكترونيات,لوحة مفاتيح,129,2,0.2,بطاقة,جديد,3
ORD-11512,2025-11-26,الدمام,إلكترونيات,سماعة لاسلكية,149,1,0.1,محفظة إلكترونية,جديد,3
ORD-11513,2025-11-26,المدينة,أغذية,تمر فاخر,95,2,0.05,محفظة إلكترونية,عائد,3
ORD-11514,2025-11-27,جدة,ملابس,حذاء رياضي,249,1,0,الدفع عند الاستلام,جديد,4
ORD-11515,2025-11-27,الدمام,إلكترونيات,لوحة مفاتيح,129,2,0.05,محفظة إلكترونية,عائد,4
ORD-11516,2025-11-27,الدمام,إلكترونيات,سماعة لاسلكية,149,2,0,تحويل بنكي,عائد,5
ORD-11517,2025-11-27,جدة,المنزل,طقم أواني,299,1,0.05,الدفع عند الاستلام,عائد,5
ORD-11518,2025-11-27,الرياض,إلكترونيات,شاحن سريع,59,2,0,بطاقة,عائد,5
ORD-11519,2025-11-27,الرياض,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,جديد,4
ORD-11520,2025-11-27,جدة,إلكترونيات,لوحة مفاتيح,129,1,0.2,بطاقة,عائد,5
ORD-11521,2025-11-27,جدة,أغذية,تمر فاخر,95,4,0.2,محفظة إلكترونية,عائد,
ORD-11522,2025-11-28,الدمام,ملابس,قميص قطني,79,1,0,بطاقة,عائد,
ORD-11523,2025-11-28,جدة,إلكترونيات,ساعة ذكية,399,1,0.05,بطاقة,جديد,4
ORD-11524,2025-11-28,جدة,إلكترونيات,شاحن سريع,59,2,0.2,محفظة إلكترونية,عائد,4
ORD-11525,2025-11-28,جدة,أغذية,تمر فاخر,95,3,0,بطاقة,عائد,4
ORD-11526,2025-11-28,جدة,إلكترونيات,سماعة لاسلكية,149,2,0,الدفع عند الاستلام,جديد,5
ORD-11527,2025-11-28,أبها,ملابس,حذاء رياضي,249,3,0.1,محفظة إلكترونية,عائد,4
ORD-11528,2025-11-28,جدة,إلكترونيات,لوحة مفاتيح,129,1,0,بطاقة,جديد,1
ORD-11529,2025-11-29,مكة,إلكترونيات,ساعة ذكية,399,2,0.1,بطاقة,جديد,4
ORD-11530,2025-11-29,جدة,المنزل,طقم أواني,299,1,0.1,محفظة إلكترونية,جديد,4
ORD-11531,2025-11-29,جدة,ملابس,جاكيت,199,1,0,محفظة إلكترونية,جديد,5
ORD-11532,2025-11-29,الرياض,أغذية,تمر فاخر,95,3,0,محفظة إلكترونية,جديد,3
ORD-11533,2025-11-29,جدة,المنزل,وسادة طبية,119,1,0.1,محفظة إلكترونية,عائد,4
ORD-11534,2025-11-29,الرياض,أغذية,تمر فاخر,95,1,0.05,بطاقة,عائد,4
ORD-11535,2025-11-29,الدمام,أغذية,قهوة مختصة,65,2,0.05,محفظة إلكترونية,جديد,4
ORD-11536,2025-11-29,جدة,إلكترونيات,سماعة لاسلكية,149,2,0.2,تحويل بنكي,جديد,5
ORD-11537,2025-11-30,الدمام,إلكترونيات,ساعة ذكية,399,1,0.2,بطاقة,عائد,4
ORD-11538,2025-11-30,الدمام,المنزل,طقم أواني,299,1,0,محفظة إلكترونية,جديد,3
ORD-11539,2025-11-30,أبها,أغذية,تمر فاخر,95,2,0.1,بطاقة,جديد,4
ORD-11540,2025-11-30,أبها,ملابس,قميص قطني,79,3,0,بطاقة,عائد,5
ORD-11541,2025-11-30,الرياض,إلكترونيات,ساعة ذكية,399,1,0.1,بطاقة,جديد,4
ORD-11542,2025-11-30,جدة,إلكترونيات,ساعة ذكية,399,1,0.1,بطاقة,عائد,5
ORD-11543,2025-11-30,أبها,إلكترونيات,سماعة لاسلكية,149,2,0,بطاقة,عائد,4
ORD-11544,2025-12-01,جدة,ملابس,جاكيت,199,1,0,تحويل بنكي,عائد,
ORD-11545,2025-12-01,الدمام,المنزل,وسادة طبية,119,2,0.1,بطاقة,جديد,4
ORD-11546,2025-12-01,الرياض,إلكترونيات,لوحة مفاتيح,129,2,0.05,محفظة إلكترونية,جديد,4
ORD-11547,2025-12-01,أبها,المنزل,مصباح مكتب,89,1,0,بطاقة,عائد,5
ORD-11548,2025-12-01,أبها,أغذية,عسل سدر,180,2,0.1,محفظة إلكترونية,عائد,4
ORD-11549,2025-12-01,مكة,المنزل,مصباح مكتب,89,1,0,تحويل بنكي,عائد,3
ORD-11550,2025-12-02,الدمام,المنزل,وسادة طبية,119,2,0.05,بطاقة,جديد,3
ORD-11551,2025-12-02,الرياض,المنزل,مصباح مكتب,89,1,0.05,بطاقة,جديد,1
ORD-11552,2025-12-02,مكة,إلكترونيات,لوحة مفاتيح,129,1,0,محفظة إلكترونية,جديد,4
ORD-11553,2025-12-02,الرياض,كتب,رواية,45,1,0,بطاقة,عائد,4
ORD-11554,2025-12-03,أبها,أغذية,عسل سدر,180,2,0,الدفع عند الاستلام,عائد,2
ORD-11555,2025-12-03,الدمام,ملابس,قميص قطني,79,2,0.05,الدفع عند الاستلام,جديد,3
